city,hotelName,source,username,userRating,timeCmt,userCmt
Quy Nhơn,Anya Beach Hotel Quy Nhon,GoogleMap,Nham T. N.,"9,4",16/03/2020,"Khách sạn mới, phòng thoải mái và sạch sẽ, nhân viên thân thiện, mình đặt biệt ấn tượng bác bảo vệ lúc nào cũng vui vẻ và nhiệt tình giúp đỡ khách. Buffet sáng cũng khá ổn. Thức ăn phục vụ tại nhà hàng của khách sạn ngon, giá cả hợp lý. Đằng sau khách sạn cũng có khá nhiều quán ăn."
Quy Nhơn,Anya Beach Hotel Quy Nhon,Traveloka,Ngoc Y. T.,"9,7",15/02/2020,"Một khách sạn rất đáng để quay lại lần nữa. Nhân viên lịch sự, cơ sở vật chất mới và rất sạch sẽ. Không gian rất thoải mái."
Quy Nhơn,Anya Beach Hotel Quy Nhon,GoogleMap,Hoang N. N.,"8,8",11/02/2020,"Khách sạn mới xây, thiết bị vệ sinh cao cấp, chăn gối rất mềm mại, buffet sáng hơi ít nhưng rất chất lượng, đặc biệt là món salat"
Quy Nhơn,Anya Beach Hotel Quy Nhon,Traveloka,Nguyen T. N. H.,"6,0",10/02/2020,Thiếu nhân viên phục vụ chậm. Nhân viên fo trả lời với khách hàng khi chưa có phòng sạch để check in rất gay gắt thua khách sạn 3 ở đà nẵng và hội an khăn lau tay ở wc lobby rất cũ và bẩn
Quy Nhơn,Anya Beach Hotel Quy Nhon,Traveloka,Dao D. T.,"8,0",29/01/2020,"Dịch vụ tốt. Nhân viên thái độ tốt. Khách sạn mới, đẹp."
Quy Nhơn,Anya Beach Hotel Quy Nhon,Traveloka,Tri D. L.,"9,3",18/01/2020,"Khách sạn mới được xây dựng nên mọi thứ đều ổn với tôi. Nhân viên rất hữu ích và thân thiện. Hồ bơi và ban công đầy bụi vì những chỉ dẫn xung quanh. Ăn sáng thì nghèo, không nhiều lựa chọn. Nhưng nhìn chung tôi đã có một kỳ nghỉ rất dễ chịu trong khách sạn này."
Quy Nhơn,Anya Beach Hotel Quy Nhon,Traveloka,Katherine Le Pham,"9,7",18/01/2020,Phòng trông giống như hình ảnh. Cơ sở vật chất còn khá mới và rất sạch sẽ. Trải nghiệm tuyệt vời. Quầy lễ tân rất hữu ích với các đặt phòng và đề xuất
Quy Nhơn,Anya Beach Hotel Quy Nhon,GoogleMap,Lloyd D. F.,"10,0",23/01/2020,Đã có một thời gian tuyệt vời ở trong khách sạn. Khách sạn mới được xây dựng nên mọi thứ rất thoải mái.
Quy Nhơn,Anya Beach Hotel Quy Nhon,Traveloka,Tran T. M. H.,"10,0",18/01/2020,Nhân viên nhiệt tình và dễ thương
Quy Nhơn,Anya Beach Hotel Quy Nhon,GoogleMap,To Nguyen T. D.,"10,0",18/01/2020,Rất hài lòng về phụ vụ lễ tân cũng như khách sạn
Quy Nhơn,Anya Beach Hotel Quy Nhon,Traveloka,Nguyen P. A.,"9,7",17/03/2020,Chúng tôi đã có một kì nghỉ tuyệt vời tại khách sạn!
Quy Nhơn,Anya Beach Hotel Quy Nhon,GoogleMap,Van Tuan Bui,"9,4",22/01/2020,"Nếu có quay lại lần nữa, tôi cũng sẽ chọn anya, thực sự rất tuyệt vời."
Quy Nhơn,Anya Beach Hotel Quy Nhon,GoogleMap,Qunh N.,"9,7",23/03/2020,"Khach san moi, chuyen nghiep. Lan sau se quay lai!"
Quy Nhơn,Anya Beach Hotel Quy Nhon,Traveloka,Hoa B.,"9,7",25/03/2020,"Khách sạn mới, ngay trung tâm thuận tiện đi lại. Dịch vụ tốt"
Quy Nhơn,Anya Beach Hotel Quy Nhon,Traveloka,Dinh L. D.,"8,5",04/06/2023,"Khách sạn khá mới, phong cách trẻ trung hiện đại, vị trí khá trung tâm, gần biển. Mọi thứ đều khá ổn nhưng phòng cách âm chưa tốt"
Quy Nhơn,Anya Beach Hotel Quy Nhon,Traveloka,Nguyen T. T. C.,"9,4",21/06/2023,"Nhân viên thân thiện, khaáh sạn sạch sẽ comment khách sạn nên cải tiến buffet sáng để đa dạng hơn, thang máy không có điều hoà nên hơi nóng. Các thứ khác ổn"
Quy Nhơn,Anya Beach Hotel Quy Nhon,Traveloka,Do Thanh K. V.,"9,4",25/07/2023,"Phòng đẹp, sạch sẽ, đầy đủ tiện nghi. Hồ bơi tuyệt. Nhân viên lễ tân vui vẻ. Mình chỉ ở đây 1 đêm và bellman khung giờ 10 30-10 40 sáng ngày 14/7 2 lần thấy khách ra vào cố í không mở cửa thấy khách đi tới thì đứng vào trong quầy r quay lưng nhìn chỗ khác. Lúc checkout tầm 12h gặp anh bellman vui vẻ giúp đỡ, gỡ gạc lại chứ không bực cả buổi sáng. Các chú ở bãi xe dễ thương lắm ạ"
Quy Nhơn,Anya Beach Hotel Quy Nhon,Traveloka,Ulf B.,"8,4",30/11/2022,In a time when travelling is not very hip it feels good to be at anya of course if you like tranquility. No buffet breakfast even you pay for is a bit unfair also to pay rates that are under the highest in town rests uncmprehensive with an almost empty hotel.
Quy Nhơn,Anya Beach Hotel Quy Nhon,Traveloka,Ton T. N. M.,"9,7",10/10/2022,Ổn và dịch vụ tốt. Thiết kế đẹp
Quy Nhơn,Anya Beach Hotel Quy Nhon,GoogleMap,Thi Yen Le,"10,0",29/07/2022,"Check in và nhận phòng chu đáo. Buffet sáng thì đa dạng, hợp khẩu vị của mình. Phòng đẹp lắm"
Quy Nhơn,Anya Beach Hotel Quy Nhon,Traveloka,Sammy P.,"9,4",31/05/2022,Đối với bất cứ điều gì có thể tốt cho anya là một khách sạn tốt đẹp và tôi có thể giới thiệu dễ dàng cho bất kỳ ai. Vấn đề duy nhất của tôi với họ là không có cà phê nóng vào buổi sáng mặc dù tôi đã đề cập đến nó vài lần.
Quy Nhơn,Anya Beach Hotel Quy Nhon,Traveloka,Trinh P.,"8,5",16/03/2022,"Sạch sẽ nhiệt tình, ổn áp nhất bờ biển nha trang. Mình ở cả anya premier cũng rất đẹp"
Quy Nhơn,Anya Beach Hotel Quy Nhon,Traveloka,Ms Chi,"8,5",24/07/2020,"Phòng sạch sẽ, phong cách trẻ trung, hiện đại. Tuy nhiên hơi nhỏ. Đồ ăn sáng phong phú, ngon miệng. Bể bơi chỉ để sống ảo vì nắng quá lên bơi được bữa nào ) chỉ có 1 điểm trừ là chiếc khăn tắm bị rách còn lại mọi thứ đều ok đặc biệt có em lễ tân xinh xắn và rất nhiệt tình (mình không nhớ tên). Hi vọng sẽ quay lại!"
Quy Nhơn,Anya Beach Hotel Quy Nhon,Traveloka,NGUYEN H. N.,"9,7",30/07/2020,Khách sạn phục vụ rất tốt ở trung tâm thành phố rất tiện cho việc di chuyển
Quy Nhơn,Anya Beach Hotel Quy Nhon,Traveloka,Tung T.,"9,7",20/03/2020,Chắc chắn sẽ quay lại lần nữa!
Quy Nhơn,Anya Beach Hotel Quy Nhon,Traveloka,Lai T. C.,"9,7",26/07/2020,"Khách sạn rất đẹp, sạch sẽ, sang trọng. Đặt trên app giá lại rẻ. Rất hợp lý"
Quy Nhơn,Anya Beach Hotel Quy Nhon,Traveloka,Nguyen T. T. H.,"5,5",23/07/2020,"Căn phòng rất bẩn và bốc mùi, khi tôi đến phòng, sàn nhà ướt sũng. Tôi gọi tiếp tân nhưng không ai ủng hộ. Vào ngày thứ 2, việc giữ nhà đến dọn phòng sau 5 giờ chiều, tôi phải gọi họ nhắc nhở nhiều lần. Hồ bơi rất nhỏ."
Quy Nhơn,Anya Beach Hotel Quy Nhon,GoogleMap,Le Thanh P.,"9,4",27/02/2024,"Khách sạn tiện nghi bình thường, không còn mới. Nhân viên chuyện nghiệp, nhiệt tình vui vẻ."
Quy Nhơn,Anya Beach Hotel Quy Nhon,Traveloka,n***n,"10,0",15/06/2024,"View siêu đẹp, tiện lợi gần trung tâm, phòng ốc sạch sẽ. Đồ ăn sáng bình thường, bellman thân thiện."
Quy Nhơn,Anya Beach Hotel Quy Nhon,Traveloka,Guest,"9,4",07/09/2024,"Nhà mình đều rất hài lòng khi ở khách sạn, nhân viên nhiệt tình take care đầy đủ, phòng rộng rãi sạch sẽ view đẹp thoáng, tv trong phòng mở được youtube. Ăn sáng ngon, phong phú. Nói chung rất đáng để ở, nếu có dịp sẽ quay lại"
Quy Nhơn,Anya Beach Hotel Quy Nhon,Traveloka,Hồng N. B.,"9,1",11/03/2025,"Vô cùng hài lòng, khách sạn mới đẹp, dịch vụ mọi thứ đều rất ok"
Quy Nhơn,Anya Beach Hotel Quy Nhon,Traveloka,Dao M. T.,"8,8",10/05/2025,"Nhân viên nhiệt tình, vị trí gần biển"
Quy Nhơn,Anya Beach Hotel Quy Nhon,Traveloka,T***n,"8,5",29/05/2025,"Sạch sẽ, cách âm tốt, gần biển"
Quy Nhơn,Anya Beach Hotel Quy Nhon,Traveloka,Nguyen Thi Lan Anh,"8,5",22/07/2020,Phòng ok. Mỗi cái bể bơi hơi bé. Đồ ăn khách sạn các món hay hết sớm và không được phong phú lắm nên bổ sung
Quy Nhơn,Anya Beach Hotel Quy Nhon,Traveloka,Phan L. H.,"9,4",25/03/2020,"Phòng xịnh, nhân viên dễ thương ))) đồ ăn sáng hơi ít mà ngon"
Quy Nhơn,Anya Beach Hotel Quy Nhon,Traveloka,Phuong T. D.,"10,0",26/03/2020,"Sạch sẽ, phòng xinhh, nhân viên dễ thương nhiệt tình, bữa ăn sáng ngon đẹp mắt."
Quy Nhơn,Anya Beach Hotel Quy Nhon,Traveloka,NGUYEN T. H.,"8,5",25/07/2020,"Khách sạn sạch sẽ, phòng rộng rãi thoáng mát. Nhân viên thân thiện, check in nhanh hồ bơi đẹp, có cả khu vui chơi cho trẻ em rất thích khách sạn này. Lần sau có quay lại quy nhon sẽ tiếp tục ở đây"
Quy Nhơn,Anya Beach Hotel Quy Nhon,Traveloka,An Nguyen,"10,0",06/01/2020,"Khách sạn mới, sạch sẽ, gần biển. Lễ tân vui vẻ nhiệt tình. Có cơ hội, sẽ quay lại"
Quy Nhơn,Anya Beach Hotel Quy Nhon,Traveloka,Truong X. T.,"6,6",29/10/2025,Khách sạn không hỗ trợ khách hàng các vấn đề phát sinh
Quy Nhơn,Anya Beach Hotel Quy Nhon,Traveloka,Hoa,"9,7",01/01/2020,"Tôi có một kỳ nghĩ tuyệt vời ở đây. Phòng với thiết bị hiện đại, tôi thích nhất giường và chăn gối ở đây, rất xịn l, không như đệm chỗ khác. Khách sạn ngay trung tâm, tiện đi lại."
Quy Nhơn,Anya Beach Hotel Quy Nhon,Traveloka,Minh A. P.,"9,7",04/01/2020,"Tôi đã có 1 kỳ nghỉ lãng mạn tại đây. Nhân viên đón tiếp nồng nhiệt, dễ thương... Xem hình ảnh quan cảnh khách sạn các bạn sẽ biết nó tuyệt thế nào nhé. Thanks"
Quy Nhơn,Anya Beach Hotel Quy Nhon,Traveloka,Nguyen T. T. H.,"10,0",16/10/2019,"Khách sạn mới, sạch sẽ, nhân viên nhiệt tình"
Quy Nhơn,Anya Beach Hotel Quy Nhon,Traveloka,Hoang T. H. H.,"10,0",27/10/2019,"Khách sạn nội thất mới, đẹp, thơm. Nhân viên niềm nở nhiệt tình. Buffet sáng ngon, phong phú. Cách âm tốt."
Quy Nhơn,Anya Beach Hotel Quy Nhon,Traveloka,Pham T. N.,"10,0",06/11/2019,Khách sạn tuyệt vời với đội ngũ nhân viên ấm áp và phòng ấm cúng.
Quy Nhơn,Anya Beach Hotel Quy Nhon,Traveloka,Hoang T. H.,"10,0",12/11/2019,"Mặc dù đi du lịch bị bão nhưng cũng may anya hotel đã cứu vãn chuyến đi này. Khách sạn mới và đẹp, thiết kế rất hiện đại. Nhân viên là điểm cộng cho khách sạn, luôn ân cần và tươi cười khi gặp khách. Đồ ăn sáng ngon, f b menu giá hợp lý . Phòng rộng rãi, smart tv, đầy đủ tiện nghi và view kháchsạn đẹp. Phòng gym đầy đủ đồ tập."
Quy Nhơn,Anya Beach Hotel Quy Nhon,GoogleMap,Nguyen M. T.,"8,3",12/11/2019,"Khách sạn mới xây, tuy nhiên hình ảnh không được giống lắm so với trang web đưa lên, trong phòng deluxe để 2 cái ghế nhìn khá rẻ tiền, nhìn không cảm tình lắm. Xung quanh anya có rất nhiều khách sạn đang xây nên khá ồn ào. Gia đình nào thích yên tĩnh nên cân nhắc kỹ. Sàn khách sạn lát đá chứ không trải thảm hay lót gỗ, nên nếu khách tầng trên chạy nhẩy, làm rơi đồ hay kéo ghế thì tầng dưới rất ồn. Bù lại nhân viên khách sạn rất dễ thương, nhẹ nhàng, mình có góp ý gì thì đều làm giúp mình ngay. Đồ ăn sáng bình thường, ít thay đổi nên ở lâu nhanh chán. Khách sạn có kid club, gym và bể bơi. Lúc mình ở thì khách sạn đang lọc bể nên không được trải nghiệm."
Quy Nhơn,Anya Beach Hotel Quy Nhon,GoogleMap,T***n,"6,8",25/08/2025,"Trải nghiệm ko mấy hài lòng với 1 ks 4 về phục vụ và giao tiếp của lễ tân, phòng tắm thì lúc tắm bị đọng nước rút rất chậm"
Quy Nhơn,Anya Beach Hotel Quy Nhon,Traveloka,Dieu Q. P.,"9,7",05/12/2019,"Khách sạn mới, dịch vụ tốt, ngay trung tâm thành phố và gần biển."
Quy Nhơn,Anya Beach Hotel Quy Nhon,GoogleMap,Bach K. V.,"10,0",10/12/2019,Mọi thứ đều tuyệt vời đối với gia đình tôi. Rất đáng thử. Amazing experience!
Quy Nhơn,Anya Beach Hotel Quy Nhon,Traveloka,QUANG TRUNG NGUYEN,"9,7",10/12/2019,Tôi đã có một kì nghỉ honeymoon thật hạnh phúc ở anya hotel. Khách sạn cực kì dễ thương setup phòng đẹp thêm rượu và trái cây. Đội ngũ khách sạn rất nhiệt tình đi đến đâu là cuối đầu chào tới đó. Đến khách sạn check in thì không sợ lâu có nước wellcome-drink và khăn lạnh. Được hỗ trợ rất nhiều tuy nhiên điểm trừ là bữa ăn sáng chưa được đặc sắc và nổi bật lắm. Nhưng bù lại tất cả là sự phục vụ chân thành và tốt sẽ quay trở lại nơi đây
Quy Nhơn,Anya Beach Hotel Quy Nhon,Traveloka,Tuan,"8,5",09/12/2019,Khách sạn mới...mọi thứ ổn.hồ bơi đẹp...
Quy Nhơn,Anya Beach Hotel Quy Nhon,Traveloka,My Hanh,"10,0",04/12/2019,Trải nghiệm tuyệt vời. Quá hài lòng. Nếu được còn muốn book thêm ngày nữa ở anya. Nhân viên nhiệt tình thân thiện. View đơn giản nhưng đẹp. Cơ sở vật chất thì miễn bàn. Cảm thấy được phục vụ tận tâm tận tình. 10/10 không có gì chê trách. Chỉ có góp ý với bồn rửa mặt. Anya nên cảm thiện để bồn có thể tự động xả nước chứ không cần dùng tay nhấc lên. Thêm nữa áo choàng bơi nên làm loại vải thấm nước. Vì vải hiện tại đang sử dụng nhìn hơi hạ thấp giá trị căn phòng. Thanks anya và những trải nghiệm hơn cả điểm 10!
Quy Nhơn,Anya Beach Hotel Quy Nhon,Traveloka,Trinh T. T. B.,"9,7",09/12/2019,"Tôi đã có 1 kỳ nghỉ tuyệt vời tại anya. Hôm tôi đến thì hơi bị cảm, các bạn nhân viên đã mang thuốc cảm lên và kèm theo 1 ly trà gừng dù tôi chỉ hỏi xin thuốc. Cảm thấy rất hài lòng về sự quan tâm khéo léo và thân thiện của các bạn lễ tân phục vụ. Phòng đẹp và mới y như trong ảnh của app. Đồ ăn sáng cũng khá phong phú, đồ ăn nhà hàng cũng ngon, phù hợp với giá tiền. Nếu còn ghé quy nhơn tôi sẽ lại tiếp tục đến với anya."
Quy Nhơn,Anya Premier Beachfront Hotel Quy Nhon,Traveloka,vo thi hong thoa,"8,5",15/06/2023,"Mọi thứ đều rất tốt , từ cách phục vụ khách hàng của nhân viên . Tôi đều ở đây mỗi khi về quy nhơn , tôi có cảm giác thoải mái khi ở anya . Gần đây nhất , tôi có người nhà bi bệnh lúc ăn sáng , nhân viên khách sạn đã rất tận tình hỏi han , quan tâm . Bạn thì đem mật ong và nước ấm , bạn thì hỏi chị có cần em giúp gì không , bạn thì check dùm bệnh viện ...mở của thang máy và hỏi khách có cần dùng xe đẩy cho người lớn tuổi . Tôi cảm ơn các bạn , ngoài việc các bạn đã rất tận tâm với khách ra các bạn còn có một thái độ tử tế ân cần và rất dễ thương ! tôi chắc chắn sẽ vẫn lưu trú tại đây và sẽ giơi thiệu cho bạn bè khi có dịp ."
Quy Nhơn,Anya Premier Beachfront Hotel Quy Nhon,Traveloka,Linh N.,"10,0",26/06/2023,"Khách sạn sạch sẽ tiện nghi, nhân viên thân thiện, buffe sáng đồ ăn ngon"
Quy Nhơn,Anya Premier Beachfront Hotel Quy Nhon,Traveloka,Ngo t. q. t.,"9,1",25/07/2023,"Dịch vụ ok phòng ốc khá sạch sẽ tuy nhiên nhà tắm hơi bé, bố trí không gian hơi kì"
Quy Nhơn,Anya Premier Beachfront Hotel Quy Nhon,Traveloka,Chau Q. T.,"8,5",08/09/2023,Best choice for your travel experience.
Quy Nhơn,Anya Premier Beachfront Hotel Quy Nhon,GoogleMap,Vo Thi H. T.,"8,5",24/02/2024,"Tôi ở rất nhiều lần, lần nào cũng hài lòng. Tôi về quy nhơn chỉ chọn anya để nghỉ ngơi vì nó tiện nghi và thoải mái . Các bạn nhân viên bạn nào cũng nhã nhặn với khách, dễ thương"
